Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr)
06-JAN-2017,8281.85,8306.85,8233.25,8243.8,143689850,7298.74
05-JAN-2017,8226.65,8282.65,8223.7,8273.8,163957452,8180.68
04-JAN-2017,8202.65,8218.5,8180.9,8190.5,136476345,6543.13
03-JAN-2017,8196.05,8219.1,8148.6,8192.25,131186021,6053.67
02-JAN-2017,8210.1,8212,8133.8,8179.5,122016111,5255.49
31-DEC-2018,10913.2,10923.55,10853.2,10862.55,186494657,10176.13
28-DEC-2018,10820.95,10893.6,10817.15,10859.9,253086507,12615.01
27-DEC-2018,10817.9,10834.2,10764.45,10779.8,470160392,19119.88
26-DEC-2018,10635.45,10747.5,10534.55,10729.85,271942701,12831.99
24-DEC-2018,10780.9,10782.3,10649.25,10663.5,230291344,10695.6
21-DEC-2018,10944.25,10963.65,10738.65,10754,389235107,18663.85
20-DEC-2018,10885.2,10962.55,10880.05,10951.7,328802751,14945.94
19-DEC-2018,10930.55,10985.15,10928,10967.3,321801803,17172.64
18-DEC-2018,10850.9,10915.4,10819.1,10908.7,294942271,13556.45
17-DEC-2018,10853.2,10900.35,10844.85,10888.35,306145514,12528.59
14-DEC-2018,10784.5,10815.75,10752.1,10805.45,350579275,14486.1
13-DEC-2018,10810.75,10838.6,10749.5,10791.55,387810061,17582.8
12-DEC-2018,10591,10752.2,10560.8,10737.6,371697496,17447.45
11-DEC-2018,10350.05,10567.15,10333.85,10549.15,438699334,20112.91
10-DEC-2018,10508.7,10558.85,10474.95,10488.45,393097292,16524.36
07-DEC-2018,10644.8,10704.55,10599.35,10693.7,335849636,18597.83
06-DEC-2018,10718.15,10722.65,10588.25,10601.15,328275196,16488.87
05-DEC-2018,10820.45,10821.05,10747.95,10782.9,322019985,15176.26
04-DEC-2018,10877.1,10890.95,10833.35,10869.5,332137359,15857.16
03-DEC-2018,10930.7,10941.2,10845.35,10883.75,422358631,18484.91
30-NOV-2018,10892.1,10922.45,10835.1,10876.75,467857329,19964.33
29-NOV-2018,10808.7,10883.05,10782.35,10858.7,712650890,26283.43
28-NOV-2018,10708.75,10757.8,10699.85,10728.85,437627174,17737.28
27-NOV-2018,10621.45,10695.15,10596.35,10685.6,382834178,17296.28
26-NOV-2018,10568.3,10637.8,10489.75,10628.6,332863041,15927.25
22-NOV-2018,10612.65,10646.25,10512,10526.75,246926671,12254.36
21-NOV-2018,10670.95,10671.3,10562.35,10600.05,310191008,15382.32
20-NOV-2018,10740.1,10740.85,10640.85,10656.2,304322623,13077.24
19-NOV-2018,10731.25,10774.7,10688.8,10763.4,280522364,13540.9
16-NOV-2018,10644,10695.15,10631.15,10682.2,353384918,16728.88
15-NOV-2018,10580.6,10646.5,10557.5,10616.7,306011926,14937.67
14-NOV-2018,10634.9,10651.6,10532.7,10576.3,396373781,19374.89
13-NOV-2018,10451.9,10596.25,10440.55,10582.5,262541595,13078.98
12-NOV-2018,10607.8,10645.5,10464.05,10482.2,267710127,13445.33
09-NOV-2018,10614.7,10619.55,10544.85,10585.2,305817331,15294.83
07-NOV-2018,10614.45,10616.45,10582.3,10598.4,32194181,1534.08
06-NOV-2018,10552,10600.25,10491.45,10530,309878810,14006.19
05-NOV-2018,10558.75,10558.8,10477,10524,311176379,14761.17
02-NOV-2018,10462.3,10606.95,10457.7,10553,434175607,21758.8
01-NOV-2018,10441.7,10441.9,10341.9,10380.45,359340403,18111.88
31-OCT-2018,10209.55,10396,10105.1,10386.6,386618948,21513.85
30-OCT-2018,10239.4,10285.1,10175.35,10198.4,298753965,14789.51
29-OCT-2018,10078.1,10275.3,10020.35,10250.85,375749433,17514.85
26-OCT-2018,10122.35,10128.85,10004.55,10030,375563273,16120.14
25-OCT-2018,10135.05,10166.6,10079.3,10124.9,522421914,23503.76
24-OCT-2018,10278.15,10290.65,10126.7,10224.75,362272428,19413.24
23-OCT-2018,10152.6,10222.1,10102.35,10146.8,312042090,18114.71
22-OCT-2018,10405.85,10408.55,10224,10245.25,306472776,17241.94
19-OCT-2018,10339.7,10380.1,10249.6,10303.55,368552204,20505.66
17-OCT-2018,10688.7,10710.15,10436.45,10453.05,293586908,17173.14
16-OCT-2018,10550.15,10604.9,10525.3,10584.75,273444095,15453.03
15-OCT-2018,10524.2,10526.3,10410.15,10512.5,267517728,14372.15
12-OCT-2018,10331.55,10492.45,10322.15,10472.5,354056762,18606.04
11-OCT-2018,10169.8,10335.95,10138.6,10234.65,498509417,21907.13
10-OCT-2018,10331.85,10482.35,10318.25,10460.1,373844130,19592.59
09-OCT-2018,10390.3,10397.6,10279.35,10301.05,443795275,18285.41
08-OCT-2018,10310.15,10398.35,10198.4,10348.05,470279031,22130.94
05-OCT-2018,10514.1,10540.65,10261.9,10316.45,625153832,25254.21
04-OCT-2018,10754.7,10754.7,10547.25,10599.25,438202008,23711.57
03-OCT-2018,10982.7,10989.05,10843.75,10858.25,398756507,21225.59
01-OCT-2018,10930.9,11035.65,10821.55,11008.3,398987274,20391.72
28-SEP-2018,11008.1,11034.1,10850.3,10930.45,492894147,23227.86
27-SEP-2018,11079.8,11089.45,10953.35,10977.55,418210067,22582.86
26-SEP-2018,11145.55,11145.55,10993.05,11053.8,351041146,17803.68
25-SEP-2018,10969.95,11080.6,10882.85,11067.45,417548830,22878.57
24-SEP-2018,11164.4,11170.15,10943.6,10967.4,398815949,23023.34
21-SEP-2018,11271.3,11346.8,10866.45,11143.1,741153209,35131.19
19-SEP-2018,11326.65,11332.05,11210.9,11234.35,258424384,15116.69
18-SEP-2018,11381.55,11411.45,11268.95,11278.9,248298794,13814.11
17-SEP-2018,11464.95,11464.95,11366.9,11377.75,207620518,11294.84
14-SEP-2018,11443.5,11523.25,11430.55,11515.2,285218296,16423.36
12-SEP-2018,11340.1,11380.75,11250.2,11369.9,276509748,15567.9
11-SEP-2018,11476.85,11479.4,11274,11287.5,318093125,18745.54
10-SEP-2018,11570.25,11573,11427.3,11438.1,295597988,16513.89
07-SEP-2018,11558.25,11603,11484.4,11589.1,305029077,16441.02
06-SEP-2018,11514.15,11562.25,11436.05,11536.9,255558129,15161
05-SEP-2018,11514.85,11542.65,11393.85,11476.95,253689858,15078.23
04-SEP-2018,11598.75,11602.55,11496.85,11520.3,262701030,16254.78
03-SEP-2018,11751.8,11751.8,11567.4,11582.35,241726864,16139.58
31-AUG-2018,11675.85,11727.65,11640.1,11680.5,357230312,20755.73
30-AUG-2018,11694.75,11698.8,11639.7,11676.8,323450305,18275.54
29-AUG-2018,11744.95,11753.2,11678.85,11691.9,259351550,14324.65
28-AUG-2018,11731.95,11760.2,11710.5,11738.5,249420312,13946.7
27-AUG-2018,11605.85,11700.95,11595.6,11691.95,205689327,11707.5
24-AUG-2018,11566.6,11604.6,11532,11557.1,225604574,13019.55
23-AUG-2018,11620.7,11620.7,11546.7,11582.75,256163842,16117.77
21-AUG-2018,11576.2,11581.75,11539.6,11570.9,231063669,13528.83
20-AUG-2018,11502.1,11565.3,11499.65,11551.75,239843358,14119.93
17-AUG-2018,11437.15,11486.45,11431.8,11470.75,241985503,13275.31
16-AUG-2018,11397.15,11449.85,11366.25,11385.05,299610298,17081.62
14-AUG-2018,11381.7,11452.45,11370.8,11435.1,239841680,13935.35
13-AUG-2018,11369.6,11406.3,11340.3,11355.75,254466760,12899.22
10-AUG-2018,11474.95,11478.75,11419.65,11429.5,336424182,15738.26
09-AUG-2018,11493.25,11495.2,11454.1,11470.7,311521403,15842.76
08-AUG-2018,11412.5,11459.95,11379.3,11450,217047641,12422.62
07-AUG-2018,11423.15,11428.95,11359.7,11389.45,233409612,12457.71
06-AUG-2018,11401.5,11427.65,11370.6,11387.1,210002582,11321.55
03-AUG-2018,11297.8,11368,11294.55,11360.8,225146360,12984.66
02-AUG-2018,11328.9,11328.9,11234.95,11244.7,216533127,12267.66
01-AUG-2018,11359.8,11390.55,11313.55,11346.2,278012697,14436.12
31-JUL-2018,11311.05,11366,11267.75,11356.5,264430889,15297.4
30-JUL-2018,11296.65,11328.1,11261.45,11319.55,287435926,14716.66
27-JUL-2018,11232.75,11283.4,11210.25,11278.35,324343457,15203.09
26-JUL-2018,11132.95,11185.85,11125.7,11167.3,376657398,21595.33
25-JUL-2018,11148.4,11157.15,11113.25,11132,212333169,12528.8
24-JUL-2018,11109,11143.4,11092.5,11134.3,212247395,13931.15
23-JUL-2018,11019.85,11093.4,11010.95,11084.75,236153085,14932.51
20-JUL-2018,10963.5,11030.25,10946.2,11010.2,193144113,14105.94
19-JUL-2018,10999.5,11006.5,10935.45,10957.1,222056399,12199.98
18-JUL-2018,11060.2,11076.2,10956.3,10980.45,232502459,13320.2
17-JUL-2018,10939.65,11018.5,10925.6,11008.05,217107580,12649.4
16-JUL-2018,11018.95,11019.5,10926.25,10936.85,216971413,13709.57
13-JUL-2018,11056.9,11071.35,10999.75,11018.9,241670818,14744.56
12-JUL-2018,11006.95,11078.3,10999.65,11023.2,256034815,15787.28
11-JUL-2018,10956.4,10976.65,10923,10948.3,229211999,15944.45
10-JUL-2018,10902.75,10956.9,10876.65,10947.25,203061980,12834.85
09-JUL-2018,10838.3,10860.35,10807.15,10852.9,189331016,10843.92
06-JUL-2018,10744.15,10816.35,10735.05,10772.65,256547706,14006.48
05-JUL-2018,10786.05,10786.05,10726.25,10749.75,227267176,13676.58
04-JUL-2018,10715,10777.15,10677.75,10769.9,179268271,10388.69
03-JUL-2018,10668.6,10713.3,10630.25,10699.9,208371545,10896.89
02-JUL-2018,10732.35,10736.15,10604.65,10657.3,304536687,13591.3
29-JUN-2018,10612.85,10723.05,10612.35,10714.3,250327878,14440.17
28-JUN-2018,10660.8,10674.2,10557.7,10589.1,363157327,20187.98
27-JUN-2018,10785.5,10785.5,10652.4,10671.4,253620792,13837.03
26-JUN-2018,10742.7,10805.25,10732.55,10769.15,226846382,12113.53
25-JUN-2018,10822.9,10831.05,10753.05,10762.45,236693278,12012.41
22-JUN-2018,10742.7,10837,10710.45,10821.85,236898415,13520.01
21-JUN-2018,10808.45,10809.6,10725.9,10741.1,230507383,12211.18
20-JUN-2018,10734.65,10781.8,10724.05,10772.05,199467082,10858.35
19-JUN-2018,10789.45,10789.45,10701.2,10710.45,231382790,12290.16
18-JUN-2018,10830.2,10830.2,10787.35,10799.85,202727202,11182.48
15-JUN-2018,10808.65,10834,10755.4,10817.7,314764425,19271.43
14-JUN-2018,10832.9,10833.7,10773.55,10808.05,190031664,11659.79
13-JUN-2018,10887.5,10893.25,10842.65,10856.7,220003032,12982.8
12-JUN-2018,10816.15,10856.55,10789.4,10842.85,204419184,11989.07
11-JUN-2018,10781.85,10850.55,10777.05,10786.95,217849903,11384.97
08-JUN-2018,10736.4,10779.45,10709.05,10767.65,215942528,12360.88
07-JUN-2018,10722.6,10818,10722.6,10768.35,227663151,11315.24
06-JUN-2018,10603.45,10698.35,10587.5,10684.65,195761429,9920.75
05-JUN-2018,10630.7,10633.15,10550.9,10593.15,172898027,10027.54
04-JUN-2018,10765.95,10770.3,10618.35,10628.5,210148313,14120.49
01-JUN-2018,10738.45,10764.75,10681.5,10696.2,227355567,12965.01
31-MAY-2018,10670.1,10763.8,10620.4,10736.15,629198569,29479.77
30-MAY-2018,10579,10648.7,10558.45,10614.35,246124259,12224.76
29-MAY-2018,10689.4,10717.25,10616.1,10633.3,232761575,11817.39
28-MAY-2018,10648.35,10709.8,10640.55,10688.65,239786001,11764.35
25-MAY-2018,10533.05,10628.05,10524,10605.15,268914888,12431.16
24-MAY-2018,10464.85,10535.15,10419.8,10513.85,306792497,12914.16
23-MAY-2018,10521.1,10533.55,10417.8,10430.35,299919120,13456.6
22-MAY-2018,10518.45,10558.6,10490.55,10536.7,249236637,12017.36
21-MAY-2018,10616.7,10621.7,10505.8,10516.7,197294184,11346.13
18-MAY-2018,10671.85,10674.95,10589.1,10596.4,229908939,13908.47
17-MAY-2018,10775.6,10777.25,10664.5,10682.7,220738923,12506.3
16-MAY-2018,10751.95,10790.45,10699.7,10741.1,238221884,11359.48
15-MAY-2018,10812.6,10929.2,10781.4,10801.85,262202312,13582.7
14-MAY-2018,10815.15,10834.85,10774.75,10806.6,176697512,9075.44
11-MAY-2018,10741.95,10812.05,10724.45,10806.5,209392114,10432.43
10-MAY-2018,10779.65,10785.55,10705,10716.55,197988475,10526.38
09-MAY-2018,10693.35,10766.25,10689.85,10741.7,222115640,10390.92
08-MAY-2018,10757.9,10758.55,10689.4,10717.8,278118616,12783.49
07-MAY-2018,10653.15,10725.65,10635.65,10715.5,173620240,9239.44
04-MAY-2018,10700.45,10700.45,10601.6,10618.25,192296041,9721.56
03-MAY-2018,10720.15,10720.6,10647.45,10679.65,190869804,11018.21
02-MAY-2018,10783.85,10784.65,10689.8,10718.05,236757172,14820.58
30-APR-2018,10705.75,10759,10704.6,10739.35,179163468,10412.57
27-APR-2018,10651.65,10719.8,10647.55,10692.3,306671172,16886.89
26-APR-2018,10586.5,10628.4,10559.65,10617.8,345536167,19200.41
25-APR-2018,10612.4,10612.6,10536.45,10570.55,195129613,11125.11
24-APR-2018,10578.1,10636.8,10569,10614.35,225972673,12281.53
23-APR-2018,10592.8,10638.35,10514.95,10584.7,200203196,13642.67
20-APR-2018,10560.35,10582.35,10527.45,10564.05,252227268,15372.66
19-APR-2018,10563.65,10572.2,10546.2,10565.3,270740891,12559.11
18-APR-2018,10578.9,10594.2,10509.7,10526.2,211823044,9888.65
17-APR-2018,10557.3,10560.45,10495.65,10548.7,212449535,10501.71
16-APR-2018,10398.3,10540.15,10396.35,10528.35,200950876,11242.05
13-APR-2018,10495.3,10519.9,10451.45,10480.6,219724716,12354.55
12-APR-2018,10410.65,10469.9,10395.25,10458.65,246027888,12249.66
11-APR-2018,10428.15,10428.15,10355.6,10417.15,258077363,11790.58
10-APR-2018,10412.9,10424.85,10381.5,10402.25,259523888,11905.12
09-APR-2018,10333.7,10397.7,10328.5,10379.35,228512954,10714.13
06-APR-2018,10322.75,10350.45,10290.85,10331.6,206355691,10131.74
05-APR-2018,10228.45,10331.8,10227.45,10325.15,244116235,11674.92
04-APR-2018,10274.6,10279.85,10111.3,10128.4,238182921,11861.79
03-APR-2018,10186.85,10255.35,10171.05,10245,211652029,10167.12
02-APR-2018,10151.65,10220.1,10127.75,10211.8,223135459,10968.95
28-MAR-2018,10143.6,10158.35,10096.9,10113.7,354977198,18807.48
27-MAR-2018,10188,10207.9,10139.65,10184.15,232713976,11175.79
26-MAR-2018,9989.15,10143.5,9958.55,10130.65,270665332,12695.47
23-MAR-2018,9968.8,10027.7,9951.9,9998.05,294515154,14435.17
22-MAR-2018,10167.5,10207.85,10105.4,10114.75,237632983,11558.88
21-MAR-2018,10181.95,10227.3,10132.95,10155.25,211060429,11269.73
20-MAR-2018,10051.55,10155.65,10049.1,10124.35,209327593,10947.12
19-MAR-2018,10215.35,10224.55,10075.3,10094.25,216670033,11111.43
16-MAR-2018,10345.15,10346.3,10180.25,10195.15,338702439,18811.97
15-MAR-2018,10405.45,10420,10346.2,10360.15,179308593,8588.01
14-MAR-2018,10393.05,10420.35,10336.3,10410.9,186991169,9564.68
13-MAR-2018,10389.5,10478.6,10377.85,10426.85,274852794,23965.25
12-MAR-2018,10301.6,10433.65,10295.45,10421.4,223135459,10968.95
09-MAR-2018,10271.3,10296.7,10211.9,10226.85,192333334,9874.81
08-MAR-2018,10216.25,10270.35,10146.4,10242.65,233377712,11479.51
07-MAR-2018,10232.95,10243.35,10141.55,10154.2,257200599,12128.88
06-MAR-2018,10420.5,10441.35,10215.9,10249.25,229782297,12143.95
05-MAR-2018,10428.3,10428.7,10323.9,10358.85,199975720,10673.92
01-MAR-2018,10479.95,10525.5,10447.15,10458.35,181378504,10179.48
28-FEB-2018,10488.95,10535.5,10461.55,10492.85,294794221,16299.11
27-FEB-2018,10615.2,10631.65,10537.25,10554.3,193250158,10276.42
26-FEB-2018,10526.55,10592.95,10520.2,10582.6,177238616,10274.89
23-FEB-2018,10408.1,10499.1,10396.65,10491.05,217134363,12704.32
22-FEB-2018,10354.35,10397.55,10340.65,10382.7,323259078,17711.46
21-FEB-2018,10426,10426.1,10349.6,10397.45,241331542,12996.36
20-FEB-2018,10391,10429.35,10347.65,10360.4,193464871,9619.95
19-FEB-2018,10488.9,10489.35,10302.75,10378.4,193087737,9871.36
16-FEB-2018,10596.2,10612.9,10434.05,10452.3,190043189,10026.71
15-FEB-2018,10537.9,10618.1,10511.05,10545.5,217090245,11035.38
14-FEB-2018,10585.75,10590.55,10456.65,10500.9,236329440,12188.94
12-FEB-2018,10518.2,10555.5,10485.4,10539.75,224114801,11133.78
09-FEB-2018,10416.5,10480.2,10398.2,10454.95,197502912,10602.15
08-FEB-2018,10518.5,10637.8,10479.55,10576.85,239407938,12569.23
07-FEB-2018,10607.2,10614,10446.4,10476.7,258095424,13971.66
06-FEB-2018,10295.15,10594.15,10276.3,10498.25,274656443,15606.34
05-FEB-2018,10604.3,10702.75,10586.8,10666.55,247479157,13980.63
02-FEB-2018,10938.2,10954.95,10736.1,10760.6,291431992,16542.51
01-FEB-2018,11044.55,11117.35,10878.8,11016.9,315743486,17719.4
31-JAN-2018,11018.8,11058.5,10979.3,11027.7,253462573,14459.69
30-JAN-2018,11120.85,11121.1,11033.9,11049.65,234969503,13232.19
29-JAN-2018,11079.35,11171.55,11075.95,11130.4,249220726,16118.36
25-JAN-2018,11095.6,11095.6,11009.2,11069.65,340469462,19939.54
24-JAN-2018,11069.35,11110.1,11046.15,11086,292197072,16915.14
23-JAN-2018,10997.4,11092.9,10994.55,11083.7,293445774,16423.91
22-JAN-2018,10883.2,10975.1,10881.4,10966.2,238815813,14469.06
19-JAN-2018,10829.2,10906.85,10793.9,10894.7,214011963,11792.26
18-JAN-2018,10873.4,10887.5,10782.4,10817,321609375,17930.3
17-JAN-2018,10702.45,10803,10666.75,10788.55,260488465,14334.26
16-JAN-2018,10761.5,10762.35,10687.85,10700.45,217468081,12709.44
15-JAN-2018,10718.5,10782.65,10713.8,10741.55,181262074,11333.11
12-JAN-2018,10682.55,10690.4,10597.1,10681.25,180592153,11005.12
11-JAN-2018,10637.05,10664.6,10612.35,10651.2,158630055,9635.01
10-JAN-2018,10652.05,10655.5,10592.7,10632.2,181900014,9720.65
09-JAN-2018,10645.1,10659.15,10603.6,10637,211291563,10733.37
08-JAN-2018,10591.7,10631.2,10588.55,10623.6,174181231,9907.27
05-JAN-2018,10534.25,10566.1,10520.1,10558.85,186469717,10306.22
04-JAN-2018,10469.4,10513,10441.45,10504.8,180257392,9561.95
03-JAN-2018,10482.65,10503.6,10429.55,10443.2,172516859,9541.6
02-JAN-2018,10477.55,10495.2,10404.65,10442.2,158092430,8665.47
01-JAN-2018,10531.7,10537.85,10423.1,10435.55,134532090,7546.56
31-DEC-2019,12247.1,12247.1,12151.8,12168.45,426931711,14812.89
30-DEC-2019,12274.9,12286.45,12213.8,12255.85,411084614,14556.73
27-DEC-2019,12172.9,12258.45,12157.9,12245.8,383788556,13676.2
26-DEC-2019,12211.85,12221.55,12118.85,12126.55,520326632,16362.31
24-DEC-2019,12269.25,12283.7,12202.1,12214.55,470290298,13864.56
23-DEC-2019,12235.45,12287.15,12213.25,12262.75,604782354,18078.23
20-DEC-2019,12266.45,12293.9,12252.75,12271.8,810676090,25750.24
19-DEC-2019,12223.4,12268.35,12191.15,12259.7,623049839,19761.9
18-DEC-2019,12197,12237.7,12163.45,12221.65,518854651,22341.06
17-DEC-2019,12082.45,12182.75,12070.35,12165,499585789,20968.79
16-DEC-2019,12131.35,12134.65,12046.3,12053.95,437703921,16110.34
13-DEC-2019,12026.4,12098.85,12023.6,12086.7,597712516,20626.8
12-DEC-2019,11944.3,12005.5,11934,11971.8,752617138,18401.22
11-DEC-2019,11867.35,11923.2,11832.3,11910.15,997655048,18760.57
10-DEC-2019,11950.5,11953.2,11844.7,11856.8,650219487,16514.63
09-DEC-2019,11939.1,11981.95,11888.05,11937.5,599115748,16672.87
06-DEC-2019,12047.35,12057.05,11888.85,11921.5,609221205,18245.49
05-DEC-2019,12071.25,12081.2,11998.75,12018.4,562228745,19589.81
04-DEC-2019,11969.95,12054.7,11935.3,12043.2,747193818,22132.83
03-DEC-2019,12067.65,12068.6,11956.4,11994.2,605789334,18203.76
02-DEC-2019,12137.05,12137.15,12023.7,12048.2,720945335,23113.18
29-NOV-2019,12146.2,12147.4,12017.4,12056.05,804430391,21838.04
28-NOV-2019,12132.1,12158.8,12099.95,12151.15,620479403,21229.58
27-NOV-2019,12068.5,12114.9,12055.15,12100.7,584226618,19937.4
26-NOV-2019,12110.2,12132.45,12006.35,12037.7,1201335831,46030.62
25-NOV-2019,11922.45,12084.5,11919.75,12073.75,534289467,19990.44
22-NOV-2019,11967.3,11968.1,11883.5,11914.4,486815185,19243.57
21-NOV-2019,12025.65,12028.2,11956.9,11968.4,557685781,21609.99
20-NOV-2019,12004.75,12038.6,11966.05,11999.1,646661147,24341.14
19-NOV-2019,11919.45,11958.85,11881.75,11940.1,613909679,21574.84
18-NOV-2019,11915.15,11946.2,11867.6,11884.5,514352437,17991.41
15-NOV-2019,11904.2,11973.65,11879.25,11895.45,580154179,22350.63
14-NOV-2019,11858.75,11895.65,11802.65,11872.1,559494025,19114.86
13-NOV-2019,11908.3,11946.8,11823.2,11840.45,659035969,20401.5
11-NOV-2019,11879.2,11932.65,11853.95,11913.45,548979515,16548.47
08-NOV-2019,11987.15,12034.15,11888.75,11908.15,789254360,22931.52
07-NOV-2019,12021.1,12021.4,11946.85,12012.05,562963817,20898.24
06-NOV-2019,11911.5,12002.9,11850.25,11966.05,603351290,23324.97
05-NOV-2019,11974.6,11978.95,11861.9,11917.2,631952071,20995.88
04-NOV-2019,11928.9,11989.15,11905.35,11941.3,823050457,23203.88
01-NOV-2019,11886.6,11918.3,11843.35,11890.6,855338495,24933.55
31-OCT-2019,11890.45,11945,11855.1,11877.45,1414837250,31304.73
30-OCT-2019,11883.9,11883.95,11784.45,11844.1,725219760,22672.18
29-OCT-2019,11643.95,11809.4,11627.35,11786.85,951722529,27054.87
27-OCT-2019,11662.25,11672.4,11604.6,11627.15,161779004,3548.21
25-OCT-2019,11646.15,11646.9,11490.75,11583.9,812027840,23611.51
24-OCT-2019,11661.65,11679.6,11534.65,11582.6,700481662,25177.46
23-OCT-2019,11596.2,11651.6,11554.4,11604.1,664159887,23397.69
22-OCT-2019,11657.15,11714.35,11573.65,11588.35,867601307,29726.27
18-OCT-2019,11580.3,11684.7,11553.15,11661.85,853440208,22315.99
17-OCT-2019,11466.3,11599.1,11439.65,11586.35,797572398,20839.2
